timestamp,download_bytes,upload_bytes,download_speed,upload_speed,active_app,active_connections
2025-02-16 12:59:36,104703837,10852573,314.0,4366.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:37,104703891,10852573,54.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:38,104704097,10858917,206.0,6344.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:39,104704097,10858917,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:40,104704097,10858917,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:41,104704362,10863283,265.0,4366.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:42,104704416,10863283,54.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:43,104704681,10867614,265.0,4331.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:44,104704681,10867614,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:45,104704789,10871891,108.0,4277.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:46,104704989,10871987,200.0,96.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:47,104705256,10876353,267.0,4366.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:48,104705310,10876437,54.0,84.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:49,104705418,10880756,108.0,4319.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:50,104705826,10881043,408.0,287.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:51,104715675,10888556,9849.0,7513.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:52,104718082,10892418,2407.0,3862.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:53,104770051,10898974,51969.0,6556.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:54,104770051,10899016,0.0,42.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:55,104770493,10904730,442.0,5714.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:56,104781277,10907184,10784.0,2454.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:57,104781794,10911613,517.0,4429.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:58,104781794,10911655,0.0,42.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 12:59:59,104782530,10917519,736.0,5864.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:00,104793719,10920599,11189.0,3080.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:01,104794346,10924933,627.0,4334.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:02,104794346,10924933,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:03,104794607,10929633,261.0,4700.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:04,104794835,10929784,228.0,151.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:05,104795324,10934272,489.0,4488.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:06,104795444,10934272,120.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:07,104795705,10938602,261.0,4330.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:08,104795705,10938602,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:09,104795813,10942879,108.0,4277.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:10,104796008,10942975,195.0,96.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:11,104796734,10947594,726.0,4619.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:13,104796941,10947791,207.0,197.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:14,104797256,10952121,315.0,4330.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:15,104797256,10952121,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:16,104797364,10956397,108.0,4276.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:17,104797517,10956451,153.0,54.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:18,104797778,10960817,261.0,4366.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:19,104797832,10960817,54.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:20,104798092,10965148,260.0,4331.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:21,104798092,10965148,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:22,104798473,10971584,381.0,6436.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:23,104798904,10972766,431.0,1182.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:24,104804382,10975088,5478.0,2322.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:25,104804697,10979453,315.0,4365.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:26,104804751,10979453,54.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:27,104805066,10985802,315.0,6349.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:28,104811522,11003058,6456.0,17256.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:29,104812494,11003317,972.0,259.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:30,104821772,11007876,9278.0,4559.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:31,104830438,11008170,8666.0,294.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:32,104839781,11015629,9343.0,7459.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:33,104857989,11028778,18208.0,13149.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:34,104876375,11036730,18386.0,7952.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:35,104876417,11036772,42.0,42.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:36,104876741,11043116,324.0,6344.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:37,104876741,11043116,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:38,104876741,11043116,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:39,104877242,11049605,501.0,6489.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:40,104877242,11049605,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:41,104877242,11049605,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:42,104877557,11058022,315.0,8417.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:43,104877557,11058022,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:44,104877818,11062353,261.0,4331.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:45,104877818,11062353,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:46,104884774,11072156,6956.0,9803.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:47,104885293,11072210,519.0,54.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:48,104885553,11076541,260.0,4331.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:49,104885553,11076541,0.0,0.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:50,104886042,11081023,489.0,4482.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:51,104886108,11081078,66.0,55.0,Code.exe,"msedge.exe,python.exe,OneDrive.exe,svchost.exe,Code.exe,Discord.exe"
2025-02-16 13:00:58,104896495,11097438,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:00:59,104901395,11101501,4900.0,4063.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:00,104902167,11101783,772.0,282.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:01,104902477,11106114,310.0,4331.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:02,104902477,11106114,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:03,104902804,11111136,327.0,5022.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:04,104907915,11113886,5111.0,2750.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:05,104908946,11120559,1031.0,6673.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:06,104909000,11120559,54.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:07,104909000,11120559,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:08,104909261,11124890,261.0,4331.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:09,104909261,11124890,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:10,104909522,11129221,261.0,4331.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:11,104909522,11129221,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:12,104910418,11135784,896.0,6563.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:13,104910418,11135784,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:14,104910418,11135784,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:15,104910674,11140115,256.0,4331.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:16,104910674,11140115,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:17,104910935,11144446,261.0,4331.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:18,104910935,11144446,0.0,0.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:19,104911311,11148867,376.0,4421.0,Code.exe,"svchost.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:20,104913281,11166489,1970.0,17622.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:21,104991373,11176947,78092.0,10458.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:22,104999470,11187446,8097.0,10499.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:23,105001362,11192299,1892.0,4853.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:24,105001723,11192568,361.0,269.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:25,105007407,11248979,5684.0,56411.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:26,105007461,11248979,54.0,0.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:27,105007461,11248979,0.0,0.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:28,105007771,11255323,310.0,6344.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:29,105007813,11255365,42.0,42.0,ChatGPT.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:30,105007813,11255365,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:31,105008123,11259731,310.0,4366.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:32,105008123,11259731,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:33,105008438,11266075,315.0,6344.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:34,105008718,11266288,280.0,213.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:35,105008946,11266439,228.0,151.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:36,105009315,11272818,369.0,6379.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:37,105009315,11272818,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:38,105009315,11272818,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:39,105010916,11279270,1601.0,6452.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:40,105010916,11279270,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:41,105010916,11279270,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:42,105011231,11283636,315.0,4366.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:43,105011231,11283636,0.0,0.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:44,105011339,11287913,108.0,4277.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:45,105011645,11288033,306.0,120.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:46,105011906,11292364,261.0,4331.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:47,105011996,11292578,90.0,214.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:48,105018455,11298502,6459.0,5924.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:49,105025960,11305943,7505.0,7441.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:50,105026702,11313561,742.0,7618.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:51,105031661,11317261,4959.0,3700.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:52,105032936,11335446,1275.0,18185.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:53,105034850,11347579,1914.0,12133.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:54,105035495,11347668,645.0,89.0,Code.exe,"svchost.exe,ChatGPT.exe,msedge.exe,python.exe,Code.exe,Discord.exe,OneDrive.exe"
2025-02-16 13:01:59,105036266,11356839,0.0,0.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:00,105036266,11356839,0.0,0.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:01,105036697,11358113,431.0,1274.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:02,105041809,11364636,5112.0,6523.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:03,105043936,11441222,2127.0,76586.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:04,105045246,11447679,1310.0,6457.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:05,105047115,11491626,1869.0,43947.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:06,105047115,11491626,0.0,0.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:07,105047223,11496272,108.0,4646.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:08,105047496,11496416,273.0,144.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:09,105047823,11500803,327.0,4387.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:10,105047823,11500858,0.0,55.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:11,105048150,11505189,327.0,4331.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:12,105048150,11505189,0.0,0.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:13,105048737,11509650,587.0,4461.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:14,105049010,11509794,273.0,144.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:15,105049118,11514176,108.0,4382.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:16,105049413,11514284,295.0,108.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:17,105049763,11518669,350.0,4385.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:18,105049763,11518669,0.0,0.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:19,105050477,11525399,714.0,6730.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:20,105050705,11525550,228.0,151.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:21,105050705,11525550,0.0,0.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:22,105050966,11529881,261.0,4331.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:23,105051133,11530001,167.0,120.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
2025-02-16 13:02:24,105051389,11534332,256.0,4331.0,Code.exe,"ChatGPT.exe,python.exe,OneDrive.exe,Discord.exe,msedge.exe,svchost.exe,Code.exe"
